timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
155722,24576,14.7431,10.1219,32768,32770,32773,0,6.887,6.02,3.56,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
156122,24576,14.7571,10.1203,32768,32770,32773,0,6.671,6.001,3.616,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
156522,24576,14.7948,10.1283,32768,32770,32773,0,6.521,6.048,3.56,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
156922,24576,14.8249,10.1354,32768,32770,32773,0,6.671,5.992,3.574,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
157322,24576,14.8463,10.1354,32768,32770,32773,0,6.517,6.02,3.602,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
157722,24576,14.8786,10.1381,32768,32770,32773,0,6.451,5.987,3.579,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
158122,24576,14.8831,10.1349,32768,32770,32773,0,6.784,6.011,3.598,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
158522,24576,14.8858,10.1306,32768,32770,32773,0,6.46,5.973,3.583,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
158922,24576,14.899,10.1304,32768,32770,32773,0,6.643,6.011,3.583,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
159322,24576,14.91,10.1354,32768,32770,32773,0,6.446,6.011,3.574,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
159722,24576,14.9363,10.1383,32768,32770,32773,0,6.413,5.968,3.574,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
160122,24576,14.9373,10.133,32768,32770,32773,0,6.699,5.982,3.574,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
160522,24576,14.9163,10.1262,32768,32770,32773,0,6.709,5.978,3.56,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
160922,24576,14.9038,10.1262,32768,32770,32773,0,6.643,6.025,3.588,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
161322,24576,14.9154,10.1315,32768,32770,32773,0,6.399,6.001,3.607,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
161722,24576,14.9225,10.1295,32768,32770,32773,0,6.671,5.978,3.588,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
162122,24576,14.9247,10.1262,32768,32770,32773,0,6.441,5.992,3.607,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
162522,24576,14.9144,10.1239,32768,32770,32773,0,6.812,6.011,3.616,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
162922,24576,14.8759,10.1168,32768,32770,32773,0,6.854,6.001,3.602,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
163322,24576,14.8462,10.1056,32768,32770,32773,0,6.821,5.968,3.63,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
163722,24576,14.8073,10.095,32768,32770,32773,0,7.079,6.011,3.598,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
164122,24576,14.7618,10.0893,32768,32770,32773,0,7.06,6.001,3.588,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
164522,24576,14.7206,10.1032,32768,32770,32773,0,7.144,6.184,3.607,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
164922,24576,14.7034,10.1351,32768,32770,32773,0,6.859,6.156,3.588,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
165322,24576,14.7031,10.1629,32768,32770,32773,0,6.98,6.189,3.598,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
165722,24576,14.7069,10.1595,32768,32770,32773,0,6.821,5.95,3.602,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
166122,24576,14.703,10.1522,32768,32770,32773,0,7.083,6.156,3.583,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
166522,24576,14.6859,10.1395,32768,32770,32773,0,6.981,5.936,3.659,0,20.795,8.865,18.895,5.215,18.997,11.767,0,0
