timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
630380,24576,16.9997,7.16341,32768,32770,32773,32772,3.794,2.371,4.647,0.502,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
630780,24576,16.881,7.35409,32768,32770,32773,32772,3.799,2.543,4.497,0.633,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
631180,24576,0,0,32768,32770,32773,32772,3.982,2.46,4.652,0.544,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
631580,24576,17.4978,6.84091,32768,32770,32773,32772,4.01,2.389,5.256,0.366,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
631980,24576,17.1935,6.88466,32768,32770,32773,32772,4.047,2.347,5.134,0.305,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
632380,24576,17.1096,6.65122,32768,32770,32773,32772,4.207,2.206,5.359,0.234,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
632780,24576,17.2063,6.4775,32768,32770,32773,32772,4.315,2.118,5.588,0.22,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
633180,24576,17.0816,6.13275,32768,32770,32773,32772,4.431,1.879,5.767,0.366,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
633580,24576,17.2015,5.81598,32768,32770,32773,32772,4.647,1.785,6.142,0.68,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
633980,24576,18.7016,4.75174,32768,32770,32773,32772,4.89,1.692,7.205,1.007,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
634380,24576,0,0,32768,32770,32773,32772,5.129,1.659,8.012,1.382,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
634780,24576,18.0585,4.35285,32768,32770,32773,32772,5.336,1.438,7.515,1.682,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
635180,24576,0,0,32768,32770,32773,32772,5.34,1.158,7.201,1.911,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
635580,24576,0,0,32768,32770,32773,32772,5.2,0.914,7.318,2.099,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
635980,24576,0,0,32768,32770,32773,32772,5.167,0.577,7.36,2.192,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
636380,24576,0,0,32768,32770,32773,32772,4.689,0.483,7.304,2.328,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
636780,24576,0,0,32768,32770,32773,32772,4.773,0.328,7.144,2.431,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
637180,24576,0,0,32768,32770,32773,32772,4.408,0.342,6.948,2.324,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
637580,24576,0,0,32768,32770,32773,32772,3.902,0.516,7.126,2.403,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
637980,24576,19.3842,5.49415,32768,32770,32773,32772,3.682,0.722,6.301,2.267,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
638380,24576,0,0,32768,32770,32773,32772,3.335,0.839,6.587,2.151,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
638780,24576,18.7914,6.18181,32768,32770,32773,32772,3.387,1.097,5.612,2.108,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
639180,24576,19.4439,6.54336,32768,32770,32773,32772,2.712,1.485,5.256,2.08,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
639580,24576,19.3948,6.81479,32768,32770,32773,32772,2.436,1.654,4.895,2.019,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
639980,24576,19.5493,7.13425,32768,32770,32773,32772,2.066,1.963,4.581,2.038,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
640380,24576,19.5311,7.4298,32768,32770,32773,32772,1.86,2.244,4.291,2.019,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
640780,24576,19.4155,7.71608,32768,32770,32773,32772,1.748,2.492,3.996,2.132,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
641180,24576,19.5858,7.90805,32768,32770,32773,32772,1.556,2.745,3.85,2.216,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
641580,24576,19.6277,7.99926,32768,32770,32773,32772,1.504,2.858,3.78,2.342,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
641980,24576,19.5812,8.21214,32768,32770,32773,32772,1.41,3.036,3.555,2.389,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
642380,24576,19.6989,8.35917,32768,32770,32773,32772,1.209,3.246,3.48,2.506,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
642780,24576,20.1272,8.25593,32768,32770,32773,32772,1.181,3.368,3.766,2.59,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
643180,24576,19.7234,8.62245,32768,32770,32773,32772,1.083,3.434,3.157,2.722,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
643580,24576,19.8433,8.83524,32768,32770,32773,32772,1.045,3.696,3.017,2.891,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
643980,24576,19.8802,9.07822,32768,32770,32773,32772,0.975,3.921,2.778,3.162,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
644380,24576,19.9244,9.32575,32768,32770,32773,32772,1.012,4.169,2.562,3.734,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
644780,24576,20.084,9.6522,32768,32770,32773,32772,1.012,4.431,2.249,3.719,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
645180,24576,20.1477,10.0021,32768,32770,32773,32772,1.115,4.75,1.911,3.958,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
645580,24576,20.1744,10.2981,32768,32770,32773,32772,1.373,5.045,1.692,4.164,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
