timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
621780,24576,17.4784,10.0337,32768,32770,32773,32772,3.555,4.946,2.305,3.532,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
622180,24576,17.4623,10.0148,32768,32770,32773,32772,3.583,4.904,2.534,3.289,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
622580,24576,17.4283,9.96856,32768,32770,32773,32772,3.677,4.782,2.501,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
622980,24576,17.4016,9.89812,32768,32770,32773,32772,3.565,4.633,2.656,2.937,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
623380,24576,17.3744,9.8094,32768,32770,32773,32772,3.719,4.534,2.665,2.797,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
623780,24576,17.3514,9.70625,32768,32770,32773,32772,3.579,4.338,2.848,2.623,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
624180,24576,17.342,9.56712,32768,32770,32773,32772,3.555,4.061,3.143,2.319,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
624580,24576,17.3289,9.38204,32768,32770,32773,32772,3.579,3.789,3.48,1.893,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
624980,24576,17.3238,9.16067,32768,32770,32773,32772,3.532,3.457,3.752,1.598,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
625380,24576,17.3361,8.91471,32768,32770,32773,32772,3.569,3.106,3.996,1.232,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
625780,24576,17.3591,8.64973,32768,32770,32773,32772,3.565,2.82,4.333,0.942,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
626180,24576,17.385,8.3669,32768,32770,32773,32772,3.687,2.511,4.647,0.633,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
626580,24576,17.4032,8.04829,32768,32770,32773,32772,3.757,2.446,5.275,0.511,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
626980,24576,17.366,7.78896,32768,32770,32773,32772,4.235,2.427,4.857,0.487,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
627580,24576,17.3433,7.62952,32768,32770,32773,32772,3.761,2.31,4.876,0.384,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
627980,24576,17.3811,7.48487,32768,32770,32773,32772,3.794,2.263,5.007,0.244,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
628380,24576,17.401,7.38204,32768,32770,32773,32772,3.794,2.399,4.857,0.487,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
628780,24576,17.3844,7.40458,32768,32770,32773,32772,3.687,3.092,4.333,0.764,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
629180,24576,17.3332,7.51211,32768,32770,32773,32772,3.996,3.064,4.174,0.867,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
629580,24576,17.2942,7.56802,32768,32770,32773,32772,3.827,2.783,4.455,0.713,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
