timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
61429,24576,18.7735,9.62435,32768,32770,32773,32772,2.132,4.347,2.127,3.204,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
61829,24576,18.7488,9.62304,32768,32770,32773,32772,2.155,4.347,2.132,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
62229,24576,18.766,9.59423,32768,32770,32773,32772,2.132,4.319,2.16,3.214,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
62629,24576,18.7855,9.63573,32768,32770,32773,32772,2.151,4.371,2.141,3.199,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
63029,24576,18.6988,9.58901,32768,32770,32773,32772,2.16,4.3,2.141,3.209,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
63429,24576,18.7041,9.63175,32768,32770,32773,32772,2.151,4.333,2.08,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
63829,24576,18.8783,9.65621,32768,32770,32773,32772,2.113,4.408,2.151,3.214,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
64229,24576,18.8069,9.61603,32768,32770,32773,32772,2.099,4.338,2.132,3.167,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
64629,24576,18.7538,9.61214,32768,32770,32773,32772,2.123,4.324,2.118,3.218,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
65029,24576,18.7766,9.61179,32768,32770,32773,32772,2.104,4.324,2.118,3.223,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
65429,24576,18.7733,9.61655,32768,32770,32773,32772,2.127,4.338,2.132,3.195,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
