timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
260030,24576,18.8746,9.59234,32768,32770,32773,32772,2.076,4.352,2.118,3.204,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
260430,24576,18.8666,9.59252,32768,32770,32773,32772,2.141,4.361,2.169,3.19,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
260829,24576,18.8586,9.5875,32768,32770,32772,0,2.094,4.315,3.185,0,20.795,8.865,18.895,5.215,17.653,6.65,0,0
261430,24576,18.8573,9.58406,32768,32770,32773,32772,2.108,4.338,2.137,3.195,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
262030,24576,18.8531,9.58439,32768,32770,32773,32772,2.123,4.343,2.127,3.195,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
262430,24576,18.8488,9.58488,32768,32770,32773,32772,2.104,4.352,2.155,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
262830,24576,18.8438,9.58832,32768,32770,32773,32772,2.141,4.38,2.155,3.214,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
263230,24576,18.8373,9.5914,32768,32770,32773,32772,2.137,4.343,2.118,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
263630,24576,18.8295,9.58956,32768,32770,32773,32772,2.16,4.338,2.169,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
264030,24576,18.8269,9.59164,32768,32770,32773,32772,2.099,4.39,2.118,3.199,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
264430,24576,18.8269,9.59635,32768,32770,32773,32772,2.132,4.376,2.137,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
264830,24576,18.8278,9.59701,32768,32770,32773,32772,2.104,4.357,2.155,3.204,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
265230,24576,18.8274,9.59507,32768,32770,32773,32772,2.127,4.361,2.16,3.157,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
265630,24576,18.8264,9.59459,32768,32770,32773,32772,2.09,4.376,2.137,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
266030,24576,18.825,9.59631,32768,32770,32773,32772,2.146,4.376,2.16,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
266430,24576,18.8174,9.59577,32768,32770,32773,32772,2.16,4.347,2.16,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
266830,24576,18.8169,9.59586,32768,32770,32773,32772,2.099,4.38,2.123,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
267230,24576,18.8235,9.59234,32768,32770,32773,32772,2.104,4.31,2.169,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
267630,24576,18.8289,9.58427,32768,32770,32773,32772,2.118,4.305,2.123,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
268030,24576,18.83,9.58113,32768,32770,32773,32772,2.151,4.319,2.123,3.209,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
268430,24576,18.8263,9.58254,32768,32770,32773,32772,2.16,4.347,2.146,3.199,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
268830,24576,18.8228,9.58537,32768,32770,32773,32772,2.127,4.357,2.123,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
269230,24576,18.8227,9.58595,32768,32770,32773,32772,2.155,4.324,2.16,3.214,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
269630,24576,18.8239,9.58543,32768,32770,32773,32772,2.132,4.343,2.155,3.204,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
270030,24576,18.8234,9.58344,32768,32770,32773,32772,2.151,4.315,2.159,3.185,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
270430,24576,18.8242,9.57932,32768,32770,32773,32772,2.113,4.319,2.151,3.181,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
270830,24576,18.8288,9.57677,32768,32770,32773,32772,2.113,4.319,2.127,3.19,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
271230,24576,18.8338,9.57577,32768,32770,32773,32772,2.108,4.324,2.141,3.195,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
271630,24576,18.8394,9.57498,32768,32770,32773,32772,2.104,4.319,2.146,3.204,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
