timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
4996045,24576,0,0,32769,32773,32768,32772,5.233,1.045,3.017,5.931,16.835,8.075,18.997,11.767,20.795,8.865,17.653,6.65
4996445,24576,19.863,11.5049,32768,32773,32769,32772,2.848,1.045,4.605,5.457,20.795,8.865,18.997,11.767,16.835,8.075,17.653,6.65
4996845,24576,19.7946,11.3338,32768,32773,32769,32772,2.703,1.017,4.426,5.172,20.795,8.865,18.997,11.767,16.835,8.075,17.653,6.65
4997245,24576,19.9099,11.3647,32769,32772,32768,32773,4.225,4.946,2.389,1.186,16.835,8.075,17.653,6.65,20.795,8.865,18.997,11.767
4997646,24576,19.7649,10.6058,32770,32769,32773,32768,5.485,3.906,1.485,2.099,18.895,5.215,16.835,8.075,18.997,11.767,20.795,8.865
4998045,24576,0,0,32769,32772,32770,32773,3.701,4.296,5.143,1.86,16.835,8.075,17.653,6.65,18.895,5.215,18.997,11.767
4998446,24576,19.9406,9.86224,32773,32772,32770,32768,2.178,3.972,4.787,1.532,18.997,11.767,17.653,6.65,18.895,5.215,20.795,8.865
4998846,24576,19.7892,9.21989,32773,32770,32772,32768,3.083,4.385,3.682,1.284,18.997,11.767,18.895,5.215,17.653,6.65,20.795,8.865
4999246,24576,20.0794,8.89603,32768,32772,32773,32770,1.115,3.415,3.185,3.986,20.795,8.865,17.653,6.65,18.997,11.767,18.895,5.215
4999646,24576,19.952,8.69301,32770,32769,32768,32772,3.724,3.279,1.181,3.228,18.895,5.215,16.835,8.075,20.795,8.865,17.653,6.65
5000046,24576,20.1051,8.25883,32772,32770,32773,32768,2.989,3.326,3.724,1.391,17.653,6.65,18.895,5.215,18.997,11.767,20.795,8.865
5000446,24576,19.9921,7.887,32770,32772,32773,32768,2.984,2.75,4.075,1.598,18.895,5.215,17.653,6.65,18.997,11.767,20.795,8.865
5000846,24576,19.9179,7.61949,32772,32770,32768,32769,2.618,2.759,1.762,3.317,17.653,6.65,18.895,5.215,20.795,8.865,16.835,8.075
5001246,24576,19.5959,6.94272,32770,32772,32769,32768,2.361,2.441,3.317,2.155,18.895,5.215,17.653,6.65,16.835,8.075,20.795,8.865
5001646,24576,19.7491,6.79607,32770,32772,32768,32773,2.01,2.286,2.487,5.158,18.895,5.215,17.653,6.65,20.795,8.865,18.997,11.767
5002046,24576,19.6005,6.31458,32770,32769,32772,32768,1.659,3.434,2.225,2.886,18.895,5.215,16.835,8.075,17.653,6.65,20.795,8.865
5002646,24576,18.6599,5.03531,32770,32772,32769,32768,1.251,2.258,3.748,3.734,18.895,5.215,17.653,6.65,16.835,8.075,20.795,8.865
5003046,24576,19.141,4.986,32770,32769,32772,32768,1.087,3.991,2.46,3.846,18.895,5.215,16.835,8.075,17.653,6.65,20.795,8.865
5003646,24576,0,0,32770,32772,32769,32768,0.998,2.576,4.347,4.376,18.895,5.215,17.653,6.65,16.835,8.075,20.795,8.865
5004046,24576,19.5838,5.04143,32770,32772,32774,32768,0.998,2.609,7.534,4.661,18.895,5.215,17.653,6.65,13.555,9.505,20.795,8.865
5004446,24576,0,0,32770,32772,32769,32768,1.026,2.52,4.3,4.782,18.895,5.215,17.653,6.65,16.835,8.075,20.795,8.865
5004846,24576,18.4751,4.40108,32768,32770,32772,32769,5.073,1.125,2.482,4.244,20.795,8.865,18.895,5.215,17.653,6.65,16.835,8.075
5005246,24576,18.1754,4.37209,32770,32772,32773,32769,1.251,2.408,7.463,4.221,18.895,5.215,17.653,6.65,18.997,11.767,16.835,8.075
5005646,24576,0,0,32772,32768,32770,32769,2.38,5.476,1.33,4.08,17.653,6.65,20.795,8.865,18.895,5.215,16.835,8.075
5006046,24576,0,0,32770,32768,32773,32772,1.598,5.936,7.609,2.3,18.895,5.215,20.795,8.865,18.997,11.767,17.653,6.65
5006446,24576,17.1413,4.35497,32773,32770,32772,32769,7.641,1.954,2.352,3.939,18.997,11.767,18.895,5.215,17.653,6.65,16.835,8.075
5006846,24576,16.8009,4.46094,32768,32773,32769,32772,6.086,7.739,3.841,2.371,20.795,8.865,18.997,11.767,16.835,8.075,17.653,6.65
5007246,24576,16.2181,3.93339,32770,32768,32769,32772,2.59,6.338,3.803,2.548,18.895,5.215,20.795,8.865,16.835,8.075,17.653,6.65
5007646,24576,0,0,32770,32768,32773,32772,2.933,6.573,7.955,2.689,18.895,5.215,20.795,8.865,18.997,11.767,17.653,6.65
5008046,24576,0,0,32773,32769,32772,32770,8.049,3.817,2.83,3.148,18.997,11.767,16.835,8.075,17.653,6.65,18.895,5.215
5008446,24576,16.02,4.47128,32769,32772,32773,32770,3.902,2.998,7.979,3.443,16.835,8.075,17.653,6.65,18.997,11.767,18.895,5.215
5008846,24576,15.5279,4.46341,32774,32773,32769,32772,5.471,8.124,3.921,3.199,13.555,9.505,18.997,11.767,16.835,8.075,17.653,6.65
5009246,24576,15.0303,4.56566,32772,32769,32774,32768,3.425,4.01,5.204,7.421,17.653,6.65,16.835,8.075,13.555,9.505,20.795,8.865
5009646,24576,14.6553,4.69819,32769,32774,32773,32772,4.118,5.012,8.344,3.71,16.835,8.075,13.555,9.505,18.997,11.767,17.653,6.65
5010046,24576,14.4026,4.87761,32774,32769,32773,32772,4.806,4.136,8.339,3.761,13.555,9.505,16.835,8.075,18.997,11.767,17.653,6.65
5010446,24576,14.4625,5.12619,32774,32769,32772,32768,4.652,3.996,3.761,7.711,13.555,9.505,16.835,8.075,17.653,6.65,20.795,8.865
5010846,24576,14.2349,5.32744,32774,32773,32769,32772,4.343,8.068,3.906,3.799,13.555,9.505,18.997,11.767,16.835,8.075,17.653,6.65
5011246,24576,14.1736,5.63805,32773,32774,32769,32772,7.871,4.057,3.761,3.799,18.997,11.767,13.555,9.505,16.835,8.075,17.653,6.65
5011646,24576,13.8596,5.23294,32773,32769,32774,32772,7.815,3.621,3.789,3.734,18.997,11.767,16.835,8.075,13.555,9.505,17.653,6.65
5012046,24576,14.1119,6.07719,32773,32769,32772,32774,7.529,3.443,3.649,3.471,18.997,11.767,16.835,8.075,17.653,6.65,13.555,9.505
5012846,24576,0,0,32769,32770,32773,32774,3.111,5.181,7.628,3.027,16.835,8.075,18.895,5.215,18.997,11.767,13.555,9.505
